frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
30.60000000000017,4.372270952606756,8.209826894457532,2.108181441368217e-07,71.37755992666776,True,True
30.70000000000017,4.358081246973207,8.206596667795878,2.1088029836340844e-07,71.81485321840738,True,True
30.80000000000017,4.343983848980865,8.203366441134223,2.1093480758900846e-07,72.25327559347944,True,True
30.900000000000173,4.3299778624090335,8.199905483996735,2.1083852240681916e-07,72.69077968373068,True,True
31.000000000000174,4.316062402601213,8.196444526859251,2.1073456999291813e-07,73.12938247350225,True,True
31.100000000000176,4.302236596278895,8.193214300197596,2.107661890988621e-07,73.57115370420871,True,True
31.200000000000177,4.288499581359387,8.189984073535943,2.1079032391050124e-07,74.01404600678855,True,True
31.30000000000018,4.2748505067769065,8.186523116398455,2.1066366407581288e-07,74.45595891818346,True,True
31.40000000000018,4.261288532307312,8.183292889736803,2.106728724514955e-07,74.90107403792152,True,True
31.50000000000018,4.247812828395738,8.179831932599315,2.105313188980214e-07,75.34517895934256,True,True
31.600000000000183,4.234422575988044,8.176601705937662,2.1052577865745266e-07,75.79250879539467,True,True
31.700000000000184,4.221116966364949,8.173371479276007,2.1051296132275507e-07,76.24094970333825,True,True
31.800000000000185,4.207895200979803,8.170141252614354,2.1049290746180187e-07,76.69049969909955,True,True
31.900000000000187,4.194756491298899,8.1669110259527,2.1046565800056688e-07,77.14115679831593,True,True
32.000000000000185,4.181700058645079,8.163680799291047,2.1043125421433534e-07,77.59291901633566,True,True
32.100000000000186,4.168725134044318,8.160450572629392,2.1038973771896614e-07,78.04578436821551,True,True
32.20000000000019,4.155830958074967,8.157220345967737,2.1034115046222205e-07,78.49975086872567,True,True
32.30000000000019,4.143016780719891,8.153990119306084,2.102855347151777e-07,78.9548165323512,True,True
32.40000000000019,4.1302818612212935,8.150759892644428,2.102229330636831e-07,79.41097937329563,True,True
32.50000000000019,4.117625467938407,8.14776039645861,2.10297212240381e-07,79.87049919980946,True,True
32.60000000000019,4.105046878207442,8.144760900272788,2.103647172670536e-07,80.33113999582788,True,True
32.700000000000195,4.092545378204568,8.141530673611133,2.102814391572329e-07,80.79061029964117,True,True
32.800000000000196,4.080120262810948,8.13830044694948,2.1019133910277405e-07,81.25116991865663,True,True
32.9000000000002,4.0677708354806414,8.135070220287824,2.1009446118499944e-07,81.71281686567004,True,True
33.0000000000002,4.0554964081104785,8.132070724102002,2.1013489462090184e-07,82.17788077847186,True,True
